#Algoritmo: Algoritmo Simulated Annealing, Problema: Problema de HimmelBlau
6.138,0.0100956,-2.7886, 3.12539
6.142,0.0100956,-2.7886, 3.12539
6.147,0.0100956,-2.7886, 3.12539
6.151,0.0100956,-2.7886, 3.12539
6.156,0.0100956,-2.7886, 3.12539
6.16,0.0100956,-2.7886, 3.12539
6.164,0.0100956,-2.7886, 3.12539
6.168,0.0100956,-2.7886, 3.12539
6.172,0.0100956,-2.7886, 3.12539
6.193,0.0100956,-2.7886, 3.12539
6.198,0.0100956,-2.7886, 3.12539
6.203,0.0100956,-2.7886, 3.12539
6.208,0.0100956,-2.7886, 3.12539
6.212,0.0100956,-2.7886, 3.12539
6.217,0.0100956,-2.7886, 3.12539
6.221,0.0100956,-2.7886, 3.12539
6.226,0.0100956,-2.7886, 3.12539
6.232,0.0100956,-2.7886, 3.12539
6.236,0.0100956,-2.7886, 3.12539
6.241,0.0100956,-2.7886, 3.12539
6.246,0.0100956,-2.7886, 3.12539
6.251,0.0100956,-2.7886, 3.12539
6.256,0.0100956,-2.7886, 3.12539
6.261,0.0100956,-2.7886, 3.12539
6.266,0.0100956,-2.7886, 3.12539
6.271,0.0100956,-2.7886, 3.12539
6.276,0.0100956,-2.7886, 3.12539
6.281,0.0100956,-2.7886, 3.12539
6.286,0.0100956,-2.7886, 3.12539
6.291,0.0100956,-2.7886, 3.12539
6.296,0.0100956,-2.7886, 3.12539
6.301,0.0100956,-2.7886, 3.12539
6.305,0.0100956,-2.7886, 3.12539
6.311,0.0100956,-2.7886, 3.12539
6.315,0.0100956,-2.7886, 3.12539
6.32,0.0100956,-2.7886, 3.12539
6.325,0.0100956,-2.7886, 3.12539
6.33,0.0100956,-2.7886, 3.12539
6.335,0.0100956,-2.7886, 3.12539
6.34,0.0100956,-2.7886, 3.12539
6.345,0.0100956,-2.7886, 3.12539
6.358,0.0100956,-2.7886, 3.12539
6.363,0.0100956,-2.7886, 3.12539
6.368,0.0100956,-2.7886, 3.12539
6.373,0.0100956,-2.7886, 3.12539
6.377,0.0100956,-2.7886, 3.12539
6.389,0.0100956,-2.7886, 3.12539
6.394,0.0100956,-2.7886, 3.12539
6.399,0.0100956,-2.7886, 3.12539
6.404,0.0100956,-2.7886, 3.12539
6.409,0.0100956,-2.7886, 3.12539
6.414,0.0100956,-2.7886, 3.12539
6.419,0.0100956,-2.7886, 3.12539
6.424,0.0100956,-2.7886, 3.12539
6.429,0.0100956,-2.7886, 3.12539
6.434,0.0100956,-2.7886, 3.12539
6.438,0.0100956,-2.7886, 3.12539
6.443,0.0100956,-2.7886, 3.12539
6.448,0.0100956,-2.7886, 3.12539
6.453,0.0100956,-2.7886, 3.12539
6.458,0.0100956,-2.7886, 3.12539
6.463,0.0100956,-2.7886, 3.12539
6.468,0.0100956,-2.7886, 3.12539
6.473,0.0100956,-2.7886, 3.12539
6.477,0.0100956,-2.7886, 3.12539
6.482,0.0100956,-2.7886, 3.12539
6.487,0.0100956,-2.7886, 3.12539
6.492,0.0100956,-2.7886, 3.12539
6.497,0.0100956,-2.7886, 3.12539
6.502,0.0100956,-2.7886, 3.12539
6.507,0.0100956,-2.7886, 3.12539
6.512,0.0100956,-2.7886, 3.12539
6.517,0.0100956,-2.7886, 3.12539
6.521,0.0100956,-2.7886, 3.12539
6.526,0.0100956,-2.7886, 3.12539
6.531,0.0100956,-2.7886, 3.12539
6.536,0.0100956,-2.7886, 3.12539
6.541,0.0100956,-2.7886, 3.12539
6.546,0.0100956,-2.7886, 3.12539
6.551,0.0100956,-2.7886, 3.12539
6.556,0.0100956,-2.7886, 3.12539
6.56,0.0100956,-2.7886, 3.12539
6.565,0.0100956,-2.7886, 3.12539
6.57,0.0100956,-2.7886, 3.12539
6.575,0.0100956,-2.7886, 3.12539
6.58,0.0100956,-2.7886, 3.12539
6.585,0.0100956,-2.7886, 3.12539
6.59,0.0100956,-2.7886, 3.12539
6.594,0.0100956,-2.7886, 3.12539
6.6,0.0100956,-2.7886, 3.12539
6.604,0.0100956,-2.7886, 3.12539
6.609,0.0100956,-2.7886, 3.12539
6.614,0.0100956,-2.7886, 3.12539
6.619,0.0100956,-2.7886, 3.12539
6.623,0.0100956,-2.7886, 3.12539
6.629,0.0100956,-2.7886, 3.12539
6.633,0.0100956,-2.7886, 3.12539
6.638,0.0100956,-2.7886, 3.12539
6.643,0.0100956,-2.7886, 3.12539
6.648,0.0100956,-2.7886, 3.12539
6.653,0.0100956,-2.7886, 3.12539
6.658,0.0100956,-2.7886, 3.12539
6.662,0.0100956,-2.7886, 3.12539
6.668,0.0100956,-2.7886, 3.12539
6.672,0.0100956,-2.7886, 3.12539
6.678,0.0100956,-2.7886, 3.12539
6.682,0.0100956,-2.7886, 3.12539
6.687,0.0100956,-2.7886, 3.12539
6.692,0.0100956,-2.7886, 3.12539
6.697,0.0100956,-2.7886, 3.12539
6.702,0.0100956,-2.7886, 3.12539
6.707,0.0100956,-2.7886, 3.12539
6.712,0.0100956,-2.7886, 3.12539
6.717,0.0100956,-2.7886, 3.12539
6.722,0.0100956,-2.7886, 3.12539
6.727,0.0100956,-2.7886, 3.12539
6.731,0.0100956,-2.7886, 3.12539
6.736,0.0100956,-2.7886, 3.12539
6.741,0.0100956,-2.7886, 3.12539
6.746,0.0100956,-2.7886, 3.12539
6.751,0.0100956,-2.7886, 3.12539
6.756,0.0100956,-2.7886, 3.12539
6.761,0.0100956,-2.7886, 3.12539
6.766,0.0100956,-2.7886, 3.12539
6.77,0.0100956,-2.7886, 3.12539
6.775,0.0100956,-2.7886, 3.12539
6.78,0.0100956,-2.7886, 3.12539
6.785,0.0100956,-2.7886, 3.12539
6.789,0.0100956,-2.7886, 3.12539
6.794,0.0100956,-2.7886, 3.12539
6.799,0.0100956,-2.7886, 3.12539
6.804,0.0100956,-2.7886, 3.12539
6.809,0.0100956,-2.7886, 3.12539
6.814,0.0100956,-2.7886, 3.12539
6.819,0.0100956,-2.7886, 3.12539
6.823,0.0100956,-2.7886, 3.12539
6.828,0.0100956,-2.7886, 3.12539
6.833,0.0100956,-2.7886, 3.12539
6.838,0.0100956,-2.7886, 3.12539
6.843,0.0100956,-2.7886, 3.12539
6.848,0.0100956,-2.7886, 3.12539
6.852,0.0100956,-2.7886, 3.12539
6.858,0.0100956,-2.7886, 3.12539
6.862,0.0100956,-2.7886, 3.12539
6.867,0.0100956,-2.7886, 3.12539
6.881,0.0100956,-2.7886, 3.12539
6.885,0.0100956,-2.7886, 3.12539
6.89,0.0100956,-2.7886, 3.12539
6.895,0.0100956,-2.7886, 3.12539
6.904,0.0100956,-2.7886, 3.12539
6.909,0.0100956,-2.7886, 3.12539
6.914,0.0100956,-2.7886, 3.12539
6.919,0.0100956,-2.7886, 3.12539
6.923,0.0100956,-2.7886, 3.12539
6.929,0.0100956,-2.7886, 3.12539
6.933,0.0100956,-2.7886, 3.12539
6.938,0.0100956,-2.7886, 3.12539
6.943,0.0100956,-2.7886, 3.12539
6.948,0.0100956,-2.7886, 3.12539
6.953,0.0100956,-2.7886, 3.12539
6.958,0.0100956,-2.7886, 3.12539
6.963,0.0100956,-2.7886, 3.12539
6.967,0.0100956,-2.7886, 3.12539
6.972,0.0100956,-2.7886, 3.12539
6.977,0.0100956,-2.7886, 3.12539
6.982,0.0100956,-2.7886, 3.12539
6.987,0.0100956,-2.7886, 3.12539
6.992,0.0100956,-2.7886, 3.12539
6.997,0.0100956,-2.7886, 3.12539
7.002,0.0100956,-2.7886, 3.12539
7.007,0.0100956,-2.7886, 3.12539
7.011,0.0100956,-2.7886, 3.12539
7.016,0.0100956,-2.7886, 3.12539
7.021,0.0100956,-2.7886, 3.12539
7.026,0.0100956,-2.7886, 3.12539
7.031,0.0100956,-2.7886, 3.12539
7.036,0.0100956,-2.7886, 3.12539
7.041,0.0100956,-2.7886, 3.12539
7.046,0.0100956,-2.7886, 3.12539
7.05,0.0100956,-2.7886, 3.12539
7.055,0.0100956,-2.7886, 3.12539
7.06,0.0100956,-2.7886, 3.12539
7.065,0.0100956,-2.7886, 3.12539
7.07,0.0100956,-2.7886, 3.12539
7.075,0.0100956,-2.7886, 3.12539
7.079,0.0100956,-2.7886, 3.12539
7.085,0.0100956,-2.7886, 3.12539
7.089,0.0100956,-2.7886, 3.12539
7.094,0.0100956,-2.7886, 3.12539
7.099,0.0100956,-2.7886, 3.12539
7.104,0.0100956,-2.7886, 3.12539
7.109,0.0100956,-2.7886, 3.12539
7.114,0.0100956,-2.7886, 3.12539
7.119,0.0100956,-2.7886, 3.12539
7.123,0.0100956,-2.7886, 3.12539
7.128,0.0100956,-2.7886, 3.12539
7.133,0.0100956,-2.7886, 3.12539
7.138,0.0100956,-2.7886, 3.12539
7.143,0.0100956,-2.7886, 3.12539
7.148,0.0100956,-2.7886, 3.12539
7.153,0.0100956,-2.7886, 3.12539
7.158,0.0100956,-2.7886, 3.12539
7.163,0.0100956,-2.7886, 3.12539
7.167,0.0100956,-2.7886, 3.12539
7.172,0.0100956,-2.7886, 3.12539
7.194,0.0100956,-2.7886, 3.12539
7.199,0.0100956,-2.7886, 3.12539
7.203,0.0100956,-2.7886, 3.12539
7.208,0.0100956,-2.7886, 3.12539
7.211,0.0100956,-2.7886, 3.12539
7.217,0.0100956,-2.7886, 3.12539
7.222,0.0100956,-2.7886, 3.12539
7.227,0.0100956,-2.7886, 3.12539
7.232,0.0100956,-2.7886, 3.12539
7.237,0.0100956,-2.7886, 3.12539
7.242,0.0100956,-2.7886, 3.12539
7.246,0.0100956,-2.7886, 3.12539
7.251,0.0100956,-2.7886, 3.12539
7.257,0.0100956,-2.7886, 3.12539
7.261,0.0100956,-2.7886, 3.12539
7.266,0.0100956,-2.7886, 3.12539
7.271,0.0100956,-2.7886, 3.12539
7.276,0.0100956,-2.7886, 3.12539
7.281,0.0100956,-2.7886, 3.12539
7.286,0.0100956,-2.7886, 3.12539
7.29,0.0100956,-2.7886, 3.12539
7.296,0.0100956,-2.7886, 3.12539
7.3,0.0100956,-2.7886, 3.12539
7.305,0.0100956,-2.7886, 3.12539
7.31,0.0100956,-2.7886, 3.12539
7.315,0.0100956,-2.7886, 3.12539
7.32,0.0100956,-2.7886, 3.12539
7.325,0.0100956,-2.7886, 3.12539
7.33,0.0100956,-2.7886, 3.12539
7.334,0.0100956,-2.7886, 3.12539
7.34,0.0100956,-2.7886, 3.12539
7.344,0.0100956,-2.7886, 3.12539
7.349,0.0100956,-2.7886, 3.12539
7.354,0.0100956,-2.7886, 3.12539
7.359,0.0100956,-2.7886, 3.12539
7.363,0.0100956,-2.7886, 3.12539
7.369,0.0100956,-2.7886, 3.12539
7.373,0.0100956,-2.7886, 3.12539
7.378,0.0100956,-2.7886, 3.12539
7.383,0.0100956,-2.7886, 3.12539
7.388,0.0100956,-2.7886, 3.12539
7.392,0.0100956,-2.7886, 3.12539
7.398,0.0100956,-2.7886, 3.12539
7.402,0.0100956,-2.7886, 3.12539
7.416,0.0100956,-2.7886, 3.12539
7.421,0.0100956,-2.7886, 3.12539
7.429,0.0100956,-2.7886, 3.12539
7.434,0.0100956,-2.7886, 3.12539
7.439,0.0100956,-2.7886, 3.12539
7.444,0.0100956,-2.7886, 3.12539
7.449,0.0100956,-2.7886, 3.12539
7.454,0.0100956,-2.7886, 3.12539
7.458,0.0100956,-2.7886, 3.12539
7.463,0.0100956,-2.7886, 3.12539
7.468,0.0100956,-2.7886, 3.12539
7.473,0.0100956,-2.7886, 3.12539
7.478,0.0100956,-2.7886, 3.12539
7.483,0.0100956,-2.7886, 3.12539
7.488,0.0100956,-2.7886, 3.12539
7.493,0.0100956,-2.7886, 3.12539
7.498,0.0100956,-2.7886, 3.12539
7.502,0.0100956,-2.7886, 3.12539
7.507,0.0100956,-2.7886, 3.12539
7.512,0.0100956,-2.7886, 3.12539
7.517,0.0100956,-2.7886, 3.12539
7.522,0.0100956,-2.7886, 3.12539
7.527,0.0100956,-2.7886, 3.12539
7.532,0.0100956,-2.7886, 3.12539
7.537,0.0100956,-2.7886, 3.12539
7.542,0.0100956,-2.7886, 3.12539
7.546,0.0100956,-2.7886, 3.12539
7.551,0.0100956,-2.7886, 3.12539
7.556,0.0100956,-2.7886, 3.12539
7.561,0.0100956,-2.7886, 3.12539
7.566,0.0100956,-2.7886, 3.12539
7.571,0.0100956,-2.7886, 3.12539
7.575,0.0100956,-2.7886, 3.12539
7.58,0.0100956,-2.7886, 3.12539
7.586,0.0100956,-2.7886, 3.12539
7.59,0.0100956,-2.7886, 3.12539
7.595,0.0100956,-2.7886, 3.12539
7.6,0.0100956,-2.7886, 3.12539
7.605,0.0100956,-2.7886, 3.12539
7.61,0.0100956,-2.7886, 3.12539
7.615,0.0100956,-2.7886, 3.12539
7.619,0.0100956,-2.7886, 3.12539
7.625,0.0100956,-2.7886, 3.12539
7.629,0.0100956,-2.7886, 3.12539
7.634,0.0100956,-2.7886, 3.12539
7.639,0.0100956,-2.7886, 3.12539
7.644,0.0100956,-2.7886, 3.12539
7.649,0.0100956,-2.7886, 3.12539
7.654,0.0100956,-2.7886, 3.12539
7.659,0.0100956,-2.7886, 3.12539
7.664,0.0100956,-2.7886, 3.12539
7.668,0.0100956,-2.7886, 3.12539
7.673,0.0100956,-2.7886, 3.12539
7.678,0.0100956,-2.7886, 3.12539
7.683,0.0100956,-2.7886, 3.12539
7.688,0.0100956,-2.7886, 3.12539
7.693,0.0100956,-2.7886, 3.12539
7.697,0.0100956,-2.7886, 3.12539
7.702,0.0100956,-2.7886, 3.12539
7.707,0.0100956,-2.7886, 3.12539
7.712,0.0100956,-2.7886, 3.12539
7.717,0.0100956,-2.7886, 3.12539
7.722,0.0100956,-2.7886, 3.12539
7.726,0.0100956,-2.7886, 3.12539
7.731,0.0100956,-2.7886, 3.12539
7.736,0.0100956,-2.7886, 3.12539
7.741,0.0100956,-2.7886, 3.12539
7.746,0.0100956,-2.7886, 3.12539
7.751,0.0100956,-2.7886, 3.12539
7.756,0.0100956,-2.7886, 3.12539
7.761,0.0100956,-2.7886, 3.12539
7.765,0.0100956,-2.7886, 3.12539
7.77,0.0100956,-2.7886, 3.12539
7.775,0.0100956,-2.7886, 3.12539
7.78,0.0100956,-2.7886, 3.12539
7.785,0.0100956,-2.7886, 3.12539
7.79,0.0100956,-2.7886, 3.12539
7.795,0.0100956,-2.7886, 3.12539
7.8,0.0100956,-2.7886, 3.12539
7.805,0.0100956,-2.7886, 3.12539
7.809,0.0100956,-2.7886, 3.12539
7.814,0.0100956,-2.7886, 3.12539
7.819,0.0100956,-2.7886, 3.12539
7.824,0.0100956,-2.7886, 3.12539
7.829,0.0100956,-2.7886, 3.12539
7.834,0.0100956,-2.7886, 3.12539
7.838,0.0100956,-2.7886, 3.12539
7.843,0.0100956,-2.7886, 3.12539
7.848,0.0100956,-2.7886, 3.12539
7.853,0.0100956,-2.7886, 3.12539
7.858,0.0100956,-2.7886, 3.12539
7.863,0.0100956,-2.7886, 3.12539
7.867,0.0100956,-2.7886, 3.12539
7.873,0.0100956,-2.7886, 3.12539
7.877,0.0100956,-2.7886, 3.12539
7.882,0.0100956,-2.7886, 3.12539
7.887,0.0100956,-2.7886, 3.12539
7.892,0.0100956,-2.7886, 3.12539
7.897,0.0100956,-2.7886, 3.12539
7.901,0.0100956,-2.7886, 3.12539
7.907,0.0100956,-2.7886, 3.12539
7.911,0.0100956,-2.7886, 3.12539
7.916,0.0100956,-2.7886, 3.12539
7.921,0.0100956,-2.7886, 3.12539
7.934,0.0100956,-2.7886, 3.12539
7.942,0.0100956,-2.7886, 3.12539
7.947,0.0100956,-2.7886, 3.12539
7.952,0.0100956,-2.7886, 3.12539
7.957,0.0100956,-2.7886, 3.12539
7.962,0.0100956,-2.7886, 3.12539
7.967,0.0100956,-2.7886, 3.12539
7.971,0.0100956,-2.7886, 3.12539
7.977,0.0100956,-2.7886, 3.12539
7.981,0.0100956,-2.7886, 3.12539
7.986,0.0100956,-2.7886, 3.12539
7.991,0.0100956,-2.7886, 3.12539
7.996,0.0100956,-2.7886, 3.12539
8,0.0100956,-2.7886, 3.12539
8.005,0.0100956,-2.7886, 3.12539
8.01,0.0100956,-2.7886, 3.12539
8.015,0.0100956,-2.7886, 3.12539
8.02,0.0100956,-2.7886, 3.12539
8.025,0.0100956,-2.7886, 3.12539
8.03,0.0100956,-2.7886, 3.12539
8.034,0.0100956,-2.7886, 3.12539
8.039,0.0100956,-2.7886, 3.12539
8.044,0.0100956,-2.7886, 3.12539
8.049,0.0100956,-2.7886, 3.12539
8.054,0.0100956,-2.7886, 3.12539
8.059,0.0100956,-2.7886, 3.12539
8.064,0.0100956,-2.7886, 3.12539
8.069,0.0100956,-2.7886, 3.12539
8.074,0.0100956,-2.7886, 3.12539
8.078,0.0100956,-2.7886, 3.12539
8.083,0.0100956,-2.7886, 3.12539
8.088,0.0100956,-2.7886, 3.12539
8.093,0.0100956,-2.7886, 3.12539
8.098,0.0100956,-2.7886, 3.12539
8.103,0.0100956,-2.7886, 3.12539
8.107,0.0100956,-2.7886, 3.12539
8.112,0.0100956,-2.7886, 3.12539
8.117,0.0100956,-2.7886, 3.12539
8.122,0.0100956,-2.7886, 3.12539
8.127,0.0100956,-2.7886, 3.12539
8.132,0.0100956,-2.7886, 3.12539
8.136,0.0100956,-2.7886, 3.12539
8.141,0.0100956,-2.7886, 3.12539
8.146,0.0100956,-2.7886, 3.12539
8.151,0.0100956,-2.7886, 3.12539
8.156,0.0100956,-2.7886, 3.12539
8.16,0.0100956,-2.7886, 3.12539
8.165,0.0100956,-2.7886, 3.12539
8.17,0.0100956,-2.7886, 3.12539
8.19,0.0100956,-2.7886, 3.12539
8.195,0.0100956,-2.7886, 3.12539
8.199,0.0100956,-2.7886, 3.12539
8.203,0.0100956,-2.7886, 3.12539
8.208,0.0100956,-2.7886, 3.12539
8.213,0.0100956,-2.7886, 3.12539
8.218,0.0100956,-2.7886, 3.12539
8.223,0.0100956,-2.7886, 3.12539
8.228,0.0100956,-2.7886, 3.12539
8.233,0.0100956,-2.7886, 3.12539
8.237,0.0100956,-2.7886, 3.12539
8.243,0.0100956,-2.7886, 3.12539
8.247,0.0100956,-2.7886, 3.12539
8.252,0.0100956,-2.7886, 3.12539
8.257,0.0100956,-2.7886, 3.12539
8.262,0.0100956,-2.7886, 3.12539
8.267,0.0100956,-2.7886, 3.12539
8.272,0.0100956,-2.7886, 3.12539
8.277,0.0100956,-2.7886, 3.12539
8.282,0.0100956,-2.7886, 3.12539
8.287,0.0100956,-2.7886, 3.12539
8.292,0.0100956,-2.7886, 3.12539
8.296,0.0100956,-2.7886, 3.12539
8.302,0.0100956,-2.7886, 3.12539
8.306,0.0100956,-2.7886, 3.12539
8.311,0.0100956,-2.7886, 3.12539
8.316,0.0100956,-2.7886, 3.12539
8.321,0.0100956,-2.7886, 3.12539
8.325,0.0100956,-2.7886, 3.12539
8.331,0.0100956,-2.7886, 3.12539
8.335,0.0100956,-2.7886, 3.12539
8.341,0.0100956,-2.7886, 3.12539
8.345,0.0100956,-2.7886, 3.12539
8.35,0.0100956,-2.7886, 3.12539
8.355,0.0100956,-2.7886, 3.12539
8.36,0.0100956,-2.7886, 3.12539
8.364,0.0100956,-2.7886, 3.12539
8.37,0.0100956,-2.7886, 3.12539
8.375,0.0100956,-2.7886, 3.12539
8.379,0.0100956,-2.7886, 3.12539
8.384,0.0100956,-2.7886, 3.12539
8.389,0.0100956,-2.7886, 3.12539
8.394,0.0100956,-2.7886, 3.12539
8.399,0.0100956,-2.7886, 3.12539
8.404,0.0100956,-2.7886, 3.12539
8.408,0.0100956,-2.7886, 3.12539
8.414,0.0100956,-2.7886, 3.12539
8.418,0.0100956,-2.7886, 3.12539
8.423,0.0100956,-2.7886, 3.12539
8.428,0.0100956,-2.7886, 3.12539
8.433,0.0100956,-2.7886, 3.12539
8.438,0.0100956,-2.7886, 3.12539
8.443,0.0100956,-2.7886, 3.12539
8.448,0.0100956,-2.7886, 3.12539
8.456,0.0100956,-2.7886, 3.12539
8.469,0.0100956,-2.7886, 3.12539
8.474,0.0100956,-2.7886, 3.12539
8.479,0.0100956,-2.7886, 3.12539
8.484,0.0100956,-2.7886, 3.12539
8.489,0.0100956,-2.7886, 3.12539
8.494,0.0100956,-2.7886, 3.12539
8.499,0.0100956,-2.7886, 3.12539
8.504,0.0100956,-2.7886, 3.12539
8.509,0.0100956,-2.7886, 3.12539
8.513,0.0100956,-2.7886, 3.12539
8.518,0.0100956,-2.7886, 3.12539
8.523,0.0100956,-2.7886, 3.12539
8.528,0.0100956,-2.7886, 3.12539
8.533,0.0100956,-2.7886, 3.12539
8.538,0.0100956,-2.7886, 3.12539
8.543,0.0100956,-2.7886, 3.12539
8.549,0.0100956,-2.7886, 3.12539
8.553,0.0100956,-2.7886, 3.12539
8.558,0.0100956,-2.7886, 3.12539
8.563,0.0100956,-2.7886, 3.12539
8.568,0.0100956,-2.7886, 3.12539
8.573,0.0100956,-2.7886, 3.12539
8.578,0.0100956,-2.7886, 3.12539
8.582,0.0100956,-2.7886, 3.12539
8.588,0.0100956,-2.7886, 3.12539
8.592,0.0100956,-2.7886, 3.12539
8.597,0.0100956,-2.7886, 3.12539
8.602,0.0100956,-2.7886, 3.12539
8.607,0.0100956,-2.7886, 3.12539
8.612,0.0100956,-2.7886, 3.12539
8.617,0.0100956,-2.7886, 3.12539
8.621,0.0100956,-2.7886, 3.12539
8.627,0.0100956,-2.7886, 3.12539
8.631,0.0100956,-2.7886, 3.12539
8.636,0.0100956,-2.7886, 3.12539
8.641,0.0100956,-2.7886, 3.12539
8.646,0.0100956,-2.7886, 3.12539
8.651,0.0100956,-2.7886, 3.12539
8.656,0.0100956,-2.7886, 3.12539
8.66,0.0100956,-2.7886, 3.12539
8.665,0.0100956,-2.7886, 3.12539
8.671,0.0100956,-2.7886, 3.12539
8.675,0.0100956,-2.7886, 3.12539
8.68,0.0100956,-2.7886, 3.12539
8.685,0.0100956,-2.7886, 3.12539
8.69,0.0100956,-2.7886, 3.12539
8.695,0.0100956,-2.7886, 3.12539
8.7,0.0100956,-2.7886, 3.12539
8.705,0.0100956,-2.7886, 3.12539
8.71,0.0100956,-2.7886, 3.12539
8.714,0.0100956,-2.7886, 3.12539
8.719,0.0100956,-2.7886, 3.12539
8.724,0.0100956,-2.7886, 3.12539
8.729,0.0100956,-2.7886, 3.12539
8.734,0.0100956,-2.7886, 3.12539
8.739,0.0100956,-2.7886, 3.12539
8.743,0.0100956,-2.7886, 3.12539
8.749,0.0100956,-2.7886, 3.12539
8.753,0.0100956,-2.7886, 3.12539
8.758,0.0100956,-2.7886, 3.12539
8.763,0.0100956,-2.7886, 3.12539
8.768,0.0100956,-2.7886, 3.12539
8.773,0.0100956,-2.7886, 3.12539
8.778,0.0100956,-2.7886, 3.12539
8.783,0.0100956,-2.7886, 3.12539
8.788,0.0100956,-2.7886, 3.12539
8.793,0.0100956,-2.7886, 3.12539
8.798,0.0100956,-2.7886, 3.12539
8.802,0.0100956,-2.7886, 3.12539
8.807,0.0100956,-2.7886, 3.12539
8.812,0.0100956,-2.7886, 3.12539
8.817,0.0100956,-2.7886, 3.12539
8.822,0.0100956,-2.7886, 3.12539
8.827,0.0100956,-2.7886, 3.12539
8.832,0.0100956,-2.7886, 3.12539
8.837,0.0100956,-2.7886, 3.12539
8.841,0.0100956,-2.7886, 3.12539
8.846,0.0100956,-2.7886, 3.12539
8.851,0.0100956,-2.7886, 3.12539
8.856,0.0100956,-2.7886, 3.12539
8.861,0.0100956,-2.7886, 3.12539
8.866,0.0100956,-2.7886, 3.12539
8.871,0.0100956,-2.7886, 3.12539
8.876,0.0100956,-2.7886, 3.12539
8.88,0.0100956,-2.7886, 3.12539
8.886,0.0100956,-2.7886, 3.12539
8.891,0.0100956,-2.7886, 3.12539
8.895,0.0100956,-2.7886, 3.12539
8.9,0.0100956,-2.7886, 3.12539
8.905,0.0100956,-2.7886, 3.12539
8.91,0.0100956,-2.7886, 3.12539
8.915,0.0100956,-2.7886, 3.12539
8.919,0.0100956,-2.7886, 3.12539
8.924,0.0100956,-2.7886, 3.12539
8.929,0.0100956,-2.7886, 3.12539
8.934,0.0100956,-2.7886, 3.12539
8.939,0.0100956,-2.7886, 3.12539
8.944,0.0100956,-2.7886, 3.12539
8.949,0.0100956,-2.7886, 3.12539
8.954,0.0100956,-2.7886, 3.12539
8.959,0.0100956,-2.7886, 3.12539
8.967,0.0100956,-2.7886, 3.12539
8.972,0.0100956,-2.7886, 3.12539
8.977,0.0100956,-2.7886, 3.12539
8.99,0.0100956,-2.7886, 3.12539
8.995,0.0100956,-2.7886, 3.12539
9,0.0100956,-2.7886, 3.12539
9.005,0.0100956,-2.7886, 3.12539
9.01,0.0100956,-2.7886, 3.12539
9.014,0.0100956,-2.7886, 3.12539
9.018,0.0100956,-2.7886, 3.12539
9.024,0.0100956,-2.7886, 3.12539
9.029,0.0100956,-2.7886, 3.12539
9.033,0.0100956,-2.7886, 3.12539
9.039,0.0100956,-2.7886, 3.12539
9.043,0.0100956,-2.7886, 3.12539
9.048,0.0100956,-2.7886, 3.12539
9.053,0.0100956,-2.7886, 3.12539
9.057,0.0100956,-2.7886, 3.12539
9.063,0.0100956,-2.7886, 3.12539
9.068,0.0100956,-2.7886, 3.12539
9.074,0.0100956,-2.7886, 3.12539
9.078,0.0100956,-2.7886, 3.12539
9.083,0.0100956,-2.7886, 3.12539
9.088,0.0100956,-2.7886, 3.12539
9.093,0.0100956,-2.7886, 3.12539
9.098,0.0100956,-2.7886, 3.12539
9.103,0.0100956,-2.7886, 3.12539
9.108,0.0100956,-2.7886, 3.12539
9.113,0.0100956,-2.7886, 3.12539
9.118,0.0100956,-2.7886, 3.12539
9.123,0.0100956,-2.7886, 3.12539
9.128,0.0100956,-2.7886, 3.12539
9.133,0.0100956,-2.7886, 3.12539
9.138,0.0100956,-2.7886, 3.12539
9.143,0.0100956,-2.7886, 3.12539
9.148,0.0100956,-2.7886, 3.12539
9.153,0.0100956,-2.7886, 3.12539
9.157,0.0100956,-2.7886, 3.12539
9.162,0.0100956,-2.7886, 3.12539
9.167,0.0100956,-2.7886, 3.12539
9.172,0.0100956,-2.7886, 3.12539
9.194,0.0100956,-2.7886, 3.12539
9.199,0.0100956,-2.7886, 3.12539
9.203,0.0100956,-2.7886, 3.12539
